,release_date,primary_title,production_budget,domestic_gross,worldwide_gross
374,2004-12-17,Lemony Snicket's A Series of Unfortunate Events,100000000.0,118627117.0,212956024.0
375,2013-12-25,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0
376,2013-05-24,Epic,100000000.0,107518682.0,262794441.0
377,1996-06-21,Eraser,100000000.0,101295562.0,234400000.0
378,1996-06-21,The Hunchback of Notre Dame,100000000.0,100138851.0,325500000.0
379,2000-12-15,The Emperor's New Groove,100000000.0,89296573.0,169296573.0
380,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0
381,2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0
382,2006-12-15,Eragon,100000000.0,75030163.0,249488115.0
383,2014-07-25,Hercules,100000000.0,72688614.0,243388614.0
384,2010-12-10,The Tourist,100000000.0,67631157.0,278731369.0
385,1999-11-24,End of Days,100000000.0,66889043.0,212026975.0
386,2004-06-11,The Stepford Wives,100000000.0,59475623.0,96221971.0
387,2007-06-08,Surf's Up,100000000.0,58867694.0,145395745.0
388,2006-12-08,Blood Diamond,100000000.0,57377916.0,171377916.0
389,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0
390,1997-11-07,Starship Troopers,100000000.0,54768952.0,121100000.0
391,2009-06-05,Land of the Lost,100000000.0,49438370.0,69548641.0
392,2003-12-25,Peter Pan,100000000.0,48417850.0,95255485.0
393,2019-03-15,Wonder Park,100000000.0,45216793.0,115149422.0
394,2004-07-23,Catwoman,100000000.0,40202379.0,82145379.0
395,2014-08-15,The Expendables 3,100000000.0,39322544.0,209461378.0
396,2002-11-27,Treasure Planet,100000000.0,38120554.0,91800000.0
397,2010-03-12,Green Zone,100000000.0,35497337.0,97523020.0
398,2017-10-20,Geostorm,100000000.0,33700160.0,220796009.0
399,2015-12-25,Point Break,100000000.0,28782481.0,126704591.0
400,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0
401,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0
402,2005-02-18,Son of the Mask,100000000.0,17018422.0,59918422.0
403,2018-12-14,Mortal Engines,100000000.0,15951040.0,85287417.0
404,2002-08-16,The Adventures of Pluto Nash,100000000.0,4411102.0,7094995.0
405,2012-01-20,Jin lÃ­ng shÃ­ san chai,100000000.0,311434.0,98227017.0
406,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0
407,2019-02-08,The LEGO Movie 2: The Second Part,99000000.0,105806508.0,190325698.0
408,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0
409,2001-05-04,The Mummy Returns,98000000.0,202007640.0,435040395.0
410,2002-12-20,Gangs of New York,97000000.0,77730500.0,183124621.0
411,2017-05-19,Alien: Covenant,97000000.0,74262031.0,238521247.0
412,2015-03-13,Cinderella,95000000.0,201151353.0,534551353.0
413,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0
414,2001-12-28,Black Hawk Down,95000000.0,108638745.0,159691085.0
415,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0
416,2010-02-12,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0
417,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0
418,2010-11-12,Unstoppable,95000000.0,81562942.0,165720921.0
419,1997-05-09,The Fifth Element,95000000.0,63570862.0,263898761.0
420,2000-03-31,The Road to El Dorado,95000000.0,50802661.0,65700000.0
421,2009-12-11,The Lovely Bones,95000000.0,44114232.0,94894448.0
422,2016-08-19,Ben-Hur,95000000.0,26410477.0,91669648.0
423,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0
424,2003-05-30,Finding Nemo,94000000.0,380529370.0,936429370.0
425,2003-12-17,The Lord of the Rings: The Return of the King,94000000.0,377845905.0,1141403341.0
426,2002-12-18,The Lord of the Rings: The Two Towers,94000000.0,342548984.0,934699645.0
427,2001-06-15,Lara Croft: Tomb Raider,94000000.0,131144183.0,273330185.0
428,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0
429,2001-07-18,Jurassic Park III,93000000.0,181166115.0,365900000.0
430,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0
431,2008-02-14,The Spiderwick Chronicles,92500000.0,71195053.0,162839667.0
432,2004-11-05,The Incredibles,92000000.0,261441092.0,614726752.0
433,2013-02-14,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0
434,2004-04-09,The Alamo,92000000.0,22406362.0,23911362.0
435,1995-12-22,Cutthroat Island,92000000.0,10017322.0,18517322.0
436,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0
437,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0
438,1997-07-01,Men in Black,90000000.0,250690539.0,587790539.0
439,1999-11-19,Toy Story 2,90000000.0,245852179.0,511358276.0
440,2001-08-03,Rush Hour 2,90000000.0,226164286.0,347425832.0
441,2009-12-25,Sherlock Holmes,90000000.0,209028679.0,498438212.0
442,2009-07-01,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0
443,2018-12-14,Spider-Man: Into The Spider-Verse 3D,90000000.0,190173195.0,375381768.0
444,2000-07-21,What Lies Beneath,90000000.0,155464351.0,288693989.0
445,2011-04-15,Rio,90000000.0,143619809.0,487519809.0
446,2006-10-06,The Departed,90000000.0,132384315.0,289660619.0
447,2000-11-03,Charlie's Angels,90000000.0,125305545.0,259736090.0
448,1998-06-19,Mulan,90000000.0,120620254.0,303500000.0
449,2008-08-13,Tropic Thunder,90000000.0,110515313.0,191145256.0
450,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0
451,1997-07-11,Contact,90000000.0,100920329.0,165900000.0
452,2008-06-06,You Don't Mess With the Zohan,90000000.0,100018837.0,202910991.0
453,1995-05-19,Die Hard: With a Vengeance,90000000.0,100012499.0,366101666.0
454,2016-09-23,The Magnificent Seven,90000000.0,93432655.0,162525156.0
455,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0
456,2001-06-08,Atlantis: The Lost Empire,90000000.0,84052762.0,186049020.0
457,2008-12-25,Valkyrie,90000000.0,83107829.0,203932174.0
458,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0
459,2001-06-29,Artificial Intelligence: AI,90000000.0,78616689.0,235900000.0
460,2003-11-26,The Haunted Mansion,90000000.0,75817994.0,155750628.0
461,2000-08-04,Hollow Man,90000000.0,73209340.0,191200000.0
462,2005-04-22,The Interpreter,90000000.0,72708161.0,162753837.0
463,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0
464,2003-07-25,Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,65653758.0,157092943.0
465,2016-06-10,Now You See Me 2,90000000.0,65075540.0,328325007.0
466,2001-11-21,Spy Game,90000000.0,62362560.0,143049560.0
467,1997-04-04,The Saint,90000000.0,61363304.0,169400000.0
468,2000-03-10,Mission to Mars,90000000.0,60874615.0,106000000.0
469,2018-03-16,Tomb Raider,90000000.0,58250803.0,273477501.0
470,1999-12-17,Bicentennial Man,90000000.0,58220776.0,87420776.0
471,2004-07-07,King Arthur,90000000.0,51877963.0,203877963.0
472,1997-04-25,Volcano,90000000.0,47546796.0,120100000.0
473,1997-03-26,The Devil's Own,90000000.0,42885593.0,140900000.0
474,2002-07-19,K-19: The Widowmaker,90000000.0,35168966.0,65716126.0
475,2011-08-19,Conan the Barbarian,90000000.0,21295021.0,63356133.0
476,2011-10-21,The Three Musketeers,90000000.0,20377913.0,139877913.0
477,2017-04-21,The Promise,90000000.0,8224288.0,10551417.0
478,2010-11-24,The Nutcracker in 3D,90000000.0,195459.0,20466016.0
479,2017-12-13,Bright,90000000.0,0.0,0.0
480,2019-12-31,Army of the Dead,90000000.0,0.0,0.0
481,1996-05-10,Twister,88000000.0,241688385.0,495700000.0
482,2005-06-03,Cinderella Man,88000000.0,61649911.0,105021488.0
483,2018-09-14,The Predator,88000000.0,51024708.0,159487563.0
484,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0
485,2001-02-09,Hannibal,87000000.0,165092266.0,350100280.0
486,2003-07-25,Seabiscuit,86000000.0,120277854.0,148715342.0
487,2000-12-22,Cast Away,85000000.0,233632142.0,427230516.0
488,2006-11-17,Happy Feet,85000000.0,198000317.0,385000317.0
489,2001-12-07,Ocean's Eleven,85000000.0,183417150.0,450728529.0
490,2004-07-23,The Bourne Supremacy,85000000.0,176087450.0,311001124.0
491,1997-07-25,Air Force One,85000000.0,172956409.0,315268353.0
492,2009-04-03,Fast & Furious,85000000.0,155064265.0,363064265.0
493,2008-03-14,Horton Hears a Who,85000000.0,154529439.0,299477886.0
494,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0
495,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0
496,2019-04-05,Shazam!,85000000.0,139606856.0,362899733.0
497,2007-11-21,Enchanted,85000000.0,127706877.0,340384141.0
498,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0
499,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0
500,2007-06-08,Ocean's Thirteen,85000000.0,117144465.0,311744465.0
501,2009-12-25,Itâs Complicated,85000000.0,112735375.0,224614744.0
502,1998-11-20,Enemy of the State,85000000.0,111549836.0,250649836.0
503,2006-09-29,Open Season,85000000.0,85105259.0,191932158.0
504,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0
505,2000-11-22,102 Dalmatians,85000000.0,66941559.0,66941559.0
506,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0
507,2006-12-08,The Holiday,85000000.0,63280000.0,205190324.0
508,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205.0
509,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0
510,2001-03-16,Enemy at the Gates,85000000.0,51396781.0,96971293.0
511,1993-06-18,Last Action Hero,85000000.0,50016394.0,137298489.0
512,2003-09-26,The Rundown,85000000.0,47641743.0,80831893.0
513,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0
514,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0
515,1998-11-13,Meet Joe Black,85000000.0,44650003.0,44650003.0
516,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0
517,2002-02-08,Collateral Damage,85000000.0,40048332.0,78353508.0
518,2002-03-15,Showtime,85000000.0,37948765.0,78948765.0
519,1995-06-30,Judge Dredd,85000000.0,34687912.0,113487912.0
520,2007-03-02,Zodiac,85000000.0,33080084.0,83080084.0
521,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0
522,2003-03-28,The Core,85000000.0,31111260.0,74132631.0
523,1997-05-09,Father's Day,85000000.0,28681080.0,35681080.0
524,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0
525,2002-06-14,Scooby-Doo,84000000.0,153294164.0,276294164.0
526,2000-07-28,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945.0
527,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0
528,2006-06-23,Click,82500000.0,137355633.0,237685089.0
529,2006-12-15,Charlotte's Web,82500000.0,82985708.0,143985708.0
530,2008-02-14,Jumper,82500000.0,80172128.0,222640812.0
531,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0
532,2005-05-27,The Longest Yard,82000000.0,158119460.0,191558505.0
533,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0
534,2000-11-17,The 6th Day,82000000.0,34543701.0,96024898.0
535,2020-02-21,Call of the Wild,82000000.0,0.0,0.0
536,2003-05-23,Bruce Almighty,81000000.0,242704995.0,484468608.0
537,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0
538,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0
539,1996-05-21,Mission: Impossible,80000000.0,180981886.0,457697994.0
540,2017-02-10,The Lego Batman Movie,80000000.0,175750384.0,310660018.0
541,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0
542,1992-06-18,Batman Returns,80000000.0,162833635.0,266824291.0
543,1999-05-07,The Mummy,80000000.0,155385488.0,416385488.0
544,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0
545,2002-06-21,Lilo & Stitch,80000000.0,145771527.0,245800000.0
546,1998-05-08,Deep Impact,80000000.0,140464664.0,349464664.0
547,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0
548,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0
549,2008-06-20,Get Smart,80000000.0,130319208.0,226739416.0
550,2005-03-11,Robots,80000000.0,128200012.0,260700012.0
551,2010-02-19,Shutter Island,80000000.0,128012934.0,299461782.0
552,2003-12-12,Something's Gotta Give,80000000.0,124685242.0,266685242.0
553,2008-11-26,Four Christmases,80000000.0,120146040.0,168311558.0
554,1997-06-27,Face/Off,80000000.0,112276146.0,241200000.0
555,2008-12-25,Bedtime Stories,80000000.0,110101975.0,221468935.0
556,2002-07-12,Road to Perdition,80000000.0,104054514.0,183354514.0
557,2011-02-11,Just Go With It,80000000.0,103028109.0,214974953.0
558,2003-02-14,Daredevil,80000000.0,102543518.0,182782518.0
559,2008-09-26,Eagle Eye,80000000.0,101440743.0,180585259.0
560,1997-06-06,Con Air,80000000.0,101117573.0,224117573.0
561,2010-12-17,Yogi Bear,80000000.0,100246011.0,204774690.0
562,2003-12-25,Cold Mountain,80000000.0,95632614.0,165173909.0
563,2010-01-15,The Book of Eli,80000000.0,94835059.0,158750817.0
564,1997-11-26,Flubber,80000000.0,92993801.0,177993801.0
565,1999-07-23,The Haunting,80000000.0,91188905.0,180188905.0
566,1996-11-15,Space Jam,80000000.0,90463534.0,250200000.0
567,2014-10-17,Fury,80000000.0,85817906.0,210315681.0
568,2018-09-28,Smallfoot,80000000.0,83240103.0,213691277.0
569,2006-02-10,The Pink Panther,80000000.0,82226474.0,158926474.0
570,2011-07-08,Zookeeper,80000000.0,80360866.0,170805525.0
571,2008-12-12,The Day the Earth Stood Still,80000000.0,79366978.0,237370350.0
572,1997-08-08,Conspiracy Theory,80000000.0,76118990.0,142783718.0
573,1998-06-12,"Six Days, Seven Nights",80000000.0,74339294.0,164800000.0
574,2002-05-24,Spirit: Stallion of the Cimarron,80000000.0,73215310.0,106515310.0
575,2001-06-08,Swordfish,80000000.0,69772969.0,147080413.0
576,1999-12-31,Fantasia 2000 (Theatrical Release),80000000.0,69610858.0,69618634.0
577,1998-04-03,Lost In Space,80000000.0,69117629.0,136047317.0
578,2004-07-30,The Manchurian Candidate,80000000.0,65948711.0,96148711.0
579,2006-11-22,DÃ©jÃ Vu,80000000.0,64038616.0,181038616.0
580,2019-06-07,The Secret Life of Pets 2,80000000.0,63795655.0,113351496.0
581,2005-06-24,Bewitched,80000000.0,63313159.0,131159306.0
582,2002-03-08,The Time Machine,80000000.0,56684819.0,98983590.0
583,1998-10-02,What Dreams May Come,80000000.0,55485043.0,71485043.0
584,1998-12-25,Mighty Joe Young,80000000.0,50632037.0,50632037.0
585,2005-10-28,The Legend of Zorro,80000000.0,45575336.0,141475336.0
586,2000-11-10,Little Nicky,80000000.0,39442871.0,58270391.0
587,2009-09-25,Surrogates,80000000.0,38577772.0,119668350.0
588,2001-06-08,Evolution,80000000.0,38311134.0,98341932.0
589,2005-08-26,The Brothers Grimm,80000000.0,37899638.0,105299638.0
590,1996-12-13,Mars Attacks!,80000000.0,37771017.0,101371017.0
591,2006-04-14,The Wild,80000000.0,37384046.0,99010667.0
592,2013-12-20,Walking with Dinosaurs,80000000.0,36076121.0,123368842.0
593,2000-12-22,Thirteen Days,80000000.0,34566746.0,66554547.0
594,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0
595,2015-10-23,The Last Witch Hunter,80000000.0,27367660.0,130818912.0
596,2014-02-21,Pompeii,80000000.0,23169033.0,108469033.0
597,2000-05-12,Battlefield Earth: A Saga of the Year 3000,80000000.0,21471685.0,29725663.0
598,2003-11-14,Looney Tunes: Back in Action,80000000.0,20950820.0,54540662.0
599,2009-12-18,Nine,80000000.0,19676965.0,53508858.0
600,2003-11-26,Timeline,80000000.0,19480739.0,26703184.0
601,2010-04-22,Oceans,80000000.0,19422319.0,86787530.0
602,1998-11-25,Babe: Pig in the City,80000000.0,18319860.0,69131860.0
603,1997-12-25,The Postman,80000000.0,17650704.0,20841123.0
604,2000-11-10,Red Planet,80000000.0,17480890.0,33463969.0
605,2007-01-12,Arthur et les Minimoys,80000000.0,15132763.0,113325743.0
606,2007-08-17,The Invasion,80000000.0,15074191.0,40147042.0
607,2005-09-02,A Sound of Thunder,80000000.0,1900451.0,6300451.0
608,1994-06-15,The Lion King,79300000.0,421785283.0,986214868.0
609,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0
610,2011-11-11,Jack and Jill,79000000.0,74158157.0,150519217.0
611,2001-12-21,A Beautiful Mind,78000000.0,170708996.0,317668058.0
612,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0
613,2002-10-04,Red Dragon,78000000.0,92955420.0,206455420.0
614,2004-03-05,Hidalgo,78000000.0,67286731.0,108086731.0
615,2003-07-11,The League of Extraordinary Gentlemen,78000000.0,66465204.0,179265204.0
616,2004-08-20,Exorcist: The Beginning,78000000.0,41814863.0,43957541.0
617,2012-12-31,AstÃ©rix et ObÃ©lix: Au service de Sa MajestÃ©,77600000.0,0.0,60680125.0
618,2016-02-12,The Little Prince,77500000.0,1311213.0,102028919.0
619,2019-01-22,Renegades,77500000.0,0.0,1521672.0
620,2018-07-20,The Equalizer 2,77000000.0,102084362.0,190453132.0
621,2013-07-03,Despicable Me 2,76000000.0,368065385.0,975216835.0
622,2003-06-06,2 Fast 2 Furious,76000000.0,127120058.0,236410607.0
623,2006-12-25,Children of Men,76000000.0,35552383.0,69845011.0
624,2000-06-30,The Adventures of Rocky & Bullwinkle,76000000.0,26000610.0,35129610.0
625,2016-07-08,The Secret Life of Pets,75000000.0,368384330.0,886750534.0
626,1996-07-02,Independence Day,75000000.0,306169255.0,817400878.0
627,2018-11-09,Dr. Seussâ The Grinch,75000000.0,270620950.0,511002426.0
628,2016-12-21,Sing,75000000.0,270329045.0,634454789.0
629,2017-06-30,Despicable Me 3,75000000.0,264624300.0,1034727750.0
630,1997-05-22,The Lost World: Jurassic Park,75000000.0,229086679.0,618638999.0
631,2006-03-31,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0
632,2005-05-27,Madagascar,75000000.0,193595521.0,556559566.0
633,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0
634,2004-10-01,Shark Tale,75000000.0,161412000.0,371917043.0
635,2000-07-14,X-Men,75000000.0,157299717.0,296872367.0
636,2008-06-27,Wanted,75000000.0,134508551.0,342416460.0
637,1996-06-07,The Rock,75000000.0,134069511.0,336069511.0
638,2004-02-13,50 First Dates,75000000.0,120776832.0,196320329.0
639,2007-07-20,Hairspray,75000000.0,118871849.0,203035572.0
640,2013-05-31,Now You See Me,75000000.0,117723989.0,342769200.0
641,2006-12-15,Dreamgirls,75000000.0,103365956.0,155708695.0
642,2018-08-03,Christopher Robin,75000000.0,99215042.0,197504758.0
643,1999-07-23,Inspector Gadget,75000000.0,97387965.0,97387965.0
644,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0
645,2004-06-18,The Terminal,75000000.0,77073959.0,218673959.0
646,2005-02-18,Constantine,75000000.0,75976178.0,221594911.0
647,2006-07-21,Monster House,75000000.0,73661010.0,141267370.0
648,2000-12-08,Vertical Limit,75000000.0,68473360.0,213500000.0
649,2007-12-21,Charlie Wilson's War,75000000.0,66661095.0,119512771.0
650,1999-04-16,Life,75000000.0,64062587.0,73521587.0
651,2005-03-04,Be Cool,75000000.0,55849401.0,94944017.0
652,2005-12-23,Munich,75000000.0,47379090.0,131492772.0
653,2010-06-04,Killers,75000000.0,47059963.0,95572749.0
654,2015-08-14,The Man From U.N.C.L.E.,75000000.0,45445109.0,104949584.0
